Processing Status,Material,Material Description,Plant,Storage Location,Movement type,Qty in unit of entry,Unit of Entry,Order,Message Number,Created On,Error date,WBS Element,Error Text
,1180082B-M1B,PL 3/8 x 23 x 2'-2 3/4,HS02,PROD,261,2,EA,1000659883,076,3/15/2019,3/15/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1B of this material does not exist
,1180082B-M1C,PL 3/8 x 23 x 2'-4,HS02,PROD,261,1,EA,1000659883,076,3/13/2019,3/13/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1C of this material does not exist
,1180082B-M1C,PL 3/8 x 23 x 2'-4,HS02,PROD,261,2,EA,1000659883,076,3/15/2019,3/15/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1C of this material does not exist
,1180082B-M1D,PL 3/8 x 7 1/4 x 1'-4 3/4,HS02,PROD,261,1,EA,1000659884,076,3/12/2019,3/12/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1D of this material does not exist
,1180082B-M1D,PL 3/8 x 7 1/4 x 1'-4 3/4,HS02,PROD,261,1,EA,1000659884,076,3/13/2019,3/13/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1D of this material does not exist
,1180082B-M1D,PL 3/8 x 7 1/4 x 1'-4 3/4,HS02,PROD,261,1,EA,1000659883,076,3/13/2019,3/13/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1D of this material does not exist
,1180082B-M1D,PL 3/8 x 7 1/4 x 1'-4 3/4,HS02,PROD,261,1,EA,1000659884,076,3/14/2019,3/14/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1D of this material does not exist
,1180082B-M1D,PL 3/8 x 7 1/4 x 1'-4 3/4,HS02,PROD,261,1,EA,1000659884,076,3/15/2019,3/15/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1D of this material does not exist
,1180082B-M1D,PL 3/8 x 7 1/4 x 1'-4 3/4,HS02,PROD,261,2,EA,1000659883,076,3/15/2019,3/15/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1D of this material does not exist
,1180082B-M1F,PL 1/2 x 5 x 1'-3,HS02,PROD,261,4,EA,1000659884,076,3/12/2019,3/12/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1F of this material does not exist
,1180082B-M1F,PL 1/2 x 5 x 1'-3,HS02,PROD,261,4,EA,1000659884,076,3/13/2019,3/13/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1F of this material does not exist
,1180082B-M1F,PL 1/2 x 5 x 1'-3,HS02,PROD,261,4,EA,1000659883,076,3/13/2019,3/13/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1F of this material does not exist
,1180082B-M1F,PL 1/2 x 5 x 1'-3,HS02,PROD,261,4,EA,1000659884,076,3/14/2019,3/14/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1F of this material does not exist
,1180082B-M1F,PL 1/2 x 5 x 1'-3,HS02,PROD,261,4,EA,1000659884,076,3/15/2019,3/15/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1F of this material does not exist
,1180082B-M1F,PL 1/2 x 5 x 1'-3,HS02,PROD,261,8,EA,1000659883,076,3/15/2019,3/15/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1F of this material does not exist
,1180082B-M1G,PL 3/8 x 23 x 2'-3 5/8,HS02,PROD,261,1,EA,1000659884,076,3/12/2019,3/12/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1G of this material does not exist
,1180082B-M1G,PL 3/8 x 23 x 2'-3 5/8,HS02,PROD,261,1,EA,1000659884,076,3/13/2019,3/13/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1G of this material does not exist
,1180082B-M1G,PL 3/8 x 23 x 2'-3 5/8,HS02,PROD,261,1,EA,1000659884,076,3/14/2019,3/14/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1G of this material does not exist
,1180082B-M1G,PL 3/8 x 23 x 2'-3 5/8,HS02,PROD,261,1,EA,1000659884,076,3/15/2019,3/15/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1G of this material does not exist
,1180082B-M1H,PL 3/8 x 23 x 2'-2 3/4,HS02,PROD,261,1,EA,1000659884,076,3/12/2019,3/12/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1H of this material does not exist
,1180082B-M1H,PL 3/8 x 23 x 2'-2 3/4,HS02,PROD,261,1,EA,1000659884,076,3/13/2019,3/13/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1H of this material does not exist
,1180082B-M1H,PL 3/8 x 23 x 2'-2 3/4,HS02,PROD,261,1,EA,1000659884,076,3/14/2019,3/14/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1H of this material does not exist
,1180082B-M1H,PL 3/8 x 23 x 2'-2 3/4,HS02,PROD,261,1,EA,1000659884,076,3/15/2019,3/15/2019,D-1180082-10878,Special stock PROD Q D-1180082-10878 1180082B-M1H of this material does not exist
,1180082B-M1K,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,1,EA,1000659889,076,3/6/2019,3/6/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1K of this material does not exist
,1180082B-M1K,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,1,EA,1000659889,076,3/6/2019,3/6/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1K of this material does not exist
,1180082B-M1K,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,7,EA,1000659889,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1K of this material does not exist
,1180082B-M1K,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,4,EA,1000659885,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1K of this material does not exist
,1180082B-M1K,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,4,EA,1000659886,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1K of this material does not exist
,1180082B-M1K,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,1,EA,1000659887,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1K of this material does not exist
,1180082B-M1K,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,3,EA,1000659887,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1K of this material does not exist
,1180082B-M1K,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,4,EA,1000659888,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1K of this material does not exist
,1180082B-M1K,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,10,EA,1000659889,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1K of this material does not exist
,1180082B-M1K,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,9,EA,1000659889,076,3/8/2019,3/8/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1K of this material does not exist
,1180082B-M1K,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,5,EA,1000659889,076,3/9/2019,3/9/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1K of this material does not exist
,1180082B-M1K,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,7,EA,1000659889,076,3/11/2019,3/11/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1K of this material does not exist
,1180082B-M1M,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,1,EA,1000659889,076,3/6/2019,3/6/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1M of this material does not exist
,1180082B-M1M,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,1,EA,1000659889,076,3/6/2019,3/6/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1M of this material does not exist
,1180082B-M1M,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,7,EA,1000659889,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1M of this material does not exist
,1180082B-M1M,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,4,EA,1000659885,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1M of this material does not exist
,1180082B-M1M,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,4,EA,1000659886,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1M of this material does not exist
,1180082B-M1M,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,1,EA,1000659887,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1M of this material does not exist
,1180082B-M1M,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,3,EA,1000659887,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1M of this material does not exist
,1180082B-M1M,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,4,EA,1000659888,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1M of this material does not exist
,1180082B-M1M,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,10,EA,1000659889,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1M of this material does not exist
,1180082B-M1M,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,9,EA,1000659889,076,3/8/2019,3/8/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1M of this material does not exist
,1180082B-M1M,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,5,EA,1000659889,076,3/9/2019,3/9/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1M of this material does not exist
,1180082B-M1M,PL 3/8 x 15 3/4 x 1'-8,HS02,PROD,261,7,EA,1000659889,076,3/11/2019,3/11/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1M of this material does not exist
,1180082B-M1N,PL 3/8 x 15 x 1'-8,HS02,PROD,261,1,EA,1000659889,076,3/6/2019,3/6/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1N of this material does not exist
,1180082B-M1N,PL 3/8 x 15 x 1'-8,HS02,PROD,261,1,EA,1000659889,076,3/6/2019,3/6/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1N of this material does not exist
,1180082B-M1N,PL 3/8 x 15 x 1'-8,HS02,PROD,261,7,EA,1000659889,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1N of this material does not exist
,1180082B-M1N,PL 3/8 x 15 x 1'-8,HS02,PROD,261,4,EA,1000659885,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1N of this material does not exist
,1180082B-M1N,PL 3/8 x 15 x 1'-8,HS02,PROD,261,4,EA,1000659886,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1N of this material does not exist
,1180082B-M1N,PL 3/8 x 15 x 1'-8,HS02,PROD,261,1,EA,1000659887,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1N of this material does not exist
,1180082B-M1N,PL 3/8 x 15 x 1'-8,HS02,PROD,261,3,EA,1000659887,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1N of this material does not exist
,1180082B-M1N,PL 3/8 x 15 x 1'-8,HS02,PROD,261,4,EA,1000659888,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1N of this material does not exist
,1180082B-M1N,PL 3/8 x 15 x 1'-8,HS02,PROD,261,10,EA,1000659889,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1N of this material does not exist
,1180082B-M1N,PL 3/8 x 15 x 1'-8,HS02,PROD,261,9,EA,1000659889,076,3/8/2019,3/8/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1N of this material does not exist
,1180082B-M1N,PL 3/8 x 15 x 1'-8,HS02,PROD,261,5,EA,1000659889,076,3/9/2019,3/9/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1N of this material does not exist
,1180082B-M1N,PL 3/8 x 15 x 1'-8,HS02,PROD,261,7,EA,1000659889,076,3/11/2019,3/11/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1N of this material does not exist
,1180082B-M1P,PL 3/8 x 15 x 1'-8,HS02,PROD,261,1,EA,1000659889,076,3/6/2019,3/6/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1P of this material does not exist
,1180082B-M1P,PL 3/8 x 15 x 1'-8,HS02,PROD,261,1,EA,1000659889,076,3/6/2019,3/6/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1P of this material does not exist
,1180082B-M1P,PL 3/8 x 15 x 1'-8,HS02,PROD,261,7,EA,1000659889,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1P of this material does not exist
,1180082B-M1P,PL 3/8 x 15 x 1'-8,HS02,PROD,261,4,EA,1000659885,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1P of this material does not exist
,1180082B-M1P,PL 3/8 x 15 x 1'-8,HS02,PROD,261,4,EA,1000659886,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1P of this material does not exist
,1180082B-M1P,PL 3/8 x 15 x 1'-8,HS02,PROD,261,1,EA,1000659887,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1P of this material does not exist
,1180082B-M1P,PL 3/8 x 15 x 1'-8,HS02,PROD,261,3,EA,1000659887,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1P of this material does not exist
,1180082B-M1P,PL 3/8 x 15 x 1'-8,HS02,PROD,261,4,EA,1000659888,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1P of this material does not exist
,1180082B-M1P,PL 3/8 x 15 x 1'-8,HS02,PROD,261,10,EA,1000659889,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1P of this material does not exist
,1180082B-M1P,PL 3/8 x 15 x 1'-8,HS02,PROD,261,9,EA,1000659889,076,3/8/2019,3/8/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1P of this material does not exist
,1180082B-M1P,PL 3/8 x 15 x 1'-8,HS02,PROD,261,5,EA,1000659889,076,3/9/2019,3/9/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1P of this material does not exist
,1180082B-M1P,PL 3/8 x 15 x 1'-8,HS02,PROD,261,7,EA,1000659889,076,3/11/2019,3/11/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1P of this material does not exist
,1180082B-M1S,PL 3/8 x 5 1/2 x 0'-9 1/4,HS02,PROD,261,1,EA,1000659889,076,3/6/2019,3/6/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1S of this material does not exist
,1180082B-M1S,PL 3/8 x 5 1/2 x 0'-9 1/4,HS02,PROD,261,1,EA,1000659889,076,3/6/2019,3/6/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1S of this material does not exist
,1180082B-M1S,PL 3/8 x 5 1/2 x 0'-9 1/4,HS02,PROD,261,7,EA,1000659889,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1S of this material does not exist
,1180082B-M1S,PL 3/8 x 5 1/2 x 0'-9 1/4,HS02,PROD,261,4,EA,1000659885,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1S of this material does not exist
,1180082B-M1S,PL 3/8 x 5 1/2 x 0'-9 1/4,HS02,PROD,261,4,EA,1000659886,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1S of this material does not exist
,1180082B-M1S,PL 3/8 x 5 1/2 x 0'-9 1/4,HS02,PROD,261,1,EA,1000659887,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1S of this material does not exist
,1180082B-M1S,PL 3/8 x 5 1/2 x 0'-9 1/4,HS02,PROD,261,3,EA,1000659887,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1S of this material does not exist
,1180082B-M1S,PL 3/8 x 5 1/2 x 0'-9 1/4,HS02,PROD,261,4,EA,1000659888,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1S of this material does not exist
,1180082B-M1S,PL 3/8 x 5 1/2 x 0'-9 1/4,HS02,PROD,261,10,EA,1000659889,076,3/7/2019,3/7/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1S of this material does not exist
,1180082B-M1S,PL 3/8 x 5 1/2 x 0'-9 1/4,HS02,PROD,261,9,EA,1000659889,076,3/8/2019,3/8/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1S of this material does not exist
,1180082B-M1S,PL 3/8 x 5 1/2 x 0'-9 1/4,HS02,PROD,261,5,EA,1000659889,076,3/9/2019,3/9/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1S of this material does not exist
,1180082B-M1S,PL 3/8 x 5 1/2 x 0'-9 1/4,HS02,PROD,261,7,EA,1000659889,076,3/11/2019,3/11/2019,D-1180082-10891,Special stock PROD Q D-1180082-10891 1180082B-M1S of this material does not exist
,1180082B-X1B,PL 5/8 x 18 x 2'-7 1/2,HS02,PROD,261,2,EA,1000660985,021,3/11/2019,3/11/2019,D-1180082-10839,Deficit of Project stock unr. 2 EA : 1180082B-X1B HS02 PROD Q
,1180082B-X1C,PL 5/8 x 8 x 2'-7 1/2,HS02,PROD,261,4,EA,1000660976,021,3/8/2019,3/8/2019,D-1180082-10839,Deficit of Project stock unr. 4 EA : 1180082B-X1C HS02 PROD Q
,1180082B-X1C,PL 5/8 x 8 x 2'-7 1/2,HS02,PROD,261,4,EA,1000660979,021,3/8/2019,3/8/2019,D-1180082-10839,Deficit of Project stock unr. 4 EA : 1180082B-X1C HS02 PROD Q
,1180082B-X1C,PL 5/8 x 8 x 2'-7 1/2,HS02,PROD,261,4,EA,1000660985,021,3/11/2019,3/11/2019,D-1180082-10839,Deficit of Project stock unr. 4 EA : 1180082B-X1C HS02 PROD Q
,1180082B-X1D,PL 1/2 x 18 x 1'-3 5/8,HS02,PROD,261,2,EA,1000660988,021,3/7/2019,3/7/2019,D-1180082-10839,Deficit of Project stock unr. 2 EA : 1180082B-X1D HS02 PROD Q
,1180082B-X1D,PL 1/2 x 18 x 1'-3 5/8,HS02,PROD,261,2,EA,1000660976,021,3/8/2019,3/8/2019,D-1180082-10839,Deficit of Project stock unr. 2 EA : 1180082B-X1D HS02 PROD Q
,1180082B-X1D,PL 1/2 x 18 x 1'-3 5/8,HS02,PROD,261,2,EA,1000660979,021,3/8/2019,3/8/2019,D-1180082-10839,Deficit of Project stock unr. 2 EA : 1180082B-X1D HS02 PROD Q
,1180082B-X1D,PL 1/2 x 18 x 1'-3 5/8,HS02,PROD,261,2,EA,1000660985,021,3/11/2019,3/11/2019,D-1180082-10839,Deficit of Project stock unr. 2 EA : 1180082B-X1D HS02 PROD Q
,1180082B-X2B,PL 7/8 x 8 1/2 x 4'-10,HS02,PROD,261,2,EA,1000660983,021,3/14/2019,3/14/2019,D-1180082-10783,Deficit of Project stock unr. 2 EA : 1180082B-X2B HS02 PROD Q
,1180082B-X2B,PL 7/8 x 8 1/2 x 4'-10,HS02,PROD,261,2,EA,1000660980,021,3/16/2019,3/16/2019,D-1180082-10783,Deficit of Project stock unr. 2 EA : 1180082B-X2B HS02 PROD Q
,1180082B-X2C,PL 7/8 x 8 1/2 x 4'-10 1/16,HS02,PROD,261,1,EA,1000660976,076,3/8/2019,3/8/2019,D-1180082-10839,Special stock PROD Q D-1180082-10839 1180082B-X2C of this material does not exist
,1180082B-X2C,PL 7/8 x 8 1/2 x 4'-10 1/16,HS02,PROD,261,2,EA,1000660981,021,3/16/2019,3/16/2019,D-1180082-10811,Deficit of Project stock unr. 2 EA : 1180082B-X2C HS02 PROD Q
,1180082B-X2H,PL 7/8 x 8 1/2 x 4'-10,HS02,PROD,261,2,EA,1000660977,076,3/5/2019,3/5/2019,D-1180082-10783,Special stock PROD Q D-1180082-10783 1180082B-X2H of this material does not exist
,1180082B-X2H,PL 7/8 x 8 1/2 x 4'-10,HS02,PROD,261,1,EA,1000660986,076,3/7/2019,3/7/2019,D-1180082-10783,Special stock PROD Q D-1180082-10783 1180082B-X2H of this material does not exist
,1180082B-X2H,PL 7/8 x 8 1/2 x 4'-10,HS02,PROD,261,1,EA,1000660974,076,3/9/2019,3/9/2019,D-1180082-10783,Special stock PROD Q D-1180082-10783 1180082B-X2H of this material does not exist
,1180082B-X2H,PL 7/8 x 8 1/2 x 4'-10,HS02,PROD,261,2,EA,1000660983,076,3/14/2019,3/14/2019,D-1180082-10783,Special stock PROD Q D-1180082-10783 1180082B-X2H of this material does not exist
,1180082B-X2H,PL 7/8 x 8 1/2 x 4'-10,HS02,PROD,261,2,EA,1000660980,076,3/16/2019,3/16/2019,D-1180082-10783,Special stock PROD Q D-1180082-10783 1180082B-X2H of this material does not exist
,1180082B-X2N,PL 1/2 x 8 1/2 x 4'-10,HS02,PROD,261,6,EA,1000660985,021,3/11/2019,3/11/2019,D-1180082-10839,Deficit of Project stock unr. 6 EA : 1180082B-X2N HS02 PROD Q
,1180082C-G10B-W1,PL 5/8 x 69 x 58'-0 7/16,HS01,PROD,261,1,EA,1000660563,076,3/12/2019,3/12/2019,D-1180082-11300,Special stock PROD Q D-1180082-11300 1180082C-G10B-W1 of this material does not exist
,1180082C-G10B-W2,PL 5/8 x 69 x 25'-11 15/16,HS01,PROD,261,1,EA,1000660563,076,3/12/2019,3/12/2019,D-1180082-11300,Special stock PROD Q D-1180082-11300 1180082C-G10B-W2 of this material does not exist
,1180082C-G1B-W1,PL 5/8 x 69 x 71'-11 1/8,HS01,PROD,261,1,EA,1000660568,076,3/6/2019,3/6/2019,D-1180082-11246,Special stock PROD Q D-1180082-11246 1180082C-G1B-W1 of this material does not exist
,1180082C-G1C-B1,PL 1 1/2 x 24 x 23'-8 3/16,HS01,PROD,261,1,EA,1000660569,076,3/13/2019,3/13/2019,D-1180082-11328,Special stock PROD Q D-1180082-11328 1180082C-G1C-B1 of this material does not exist
,1180082C-G1C-B2,PL 1 1/2 x 24 x 23'-8 1/4,HS01,PROD,261,1,EA,1000660569,076,3/13/2019,3/13/2019,D-1180082-11328,Special stock PROD Q D-1180082-11328 1180082C-G1C-B2 of this material does not exist
,1180082C-G1C-B3,PL 1 1/2 x 24 x 23'-8 1/8,HS01,PROD,261,1,EA,1000660569,076,3/13/2019,3/13/2019,D-1180082-11328,Special stock PROD Q D-1180082-11328 1180082C-G1C-B3 of this material does not exist
,1180082C-G1C-T1,PL 1 1/2 x 24 x 23'-8 3/16,HS01,PROD,261,1,EA,1000660569,076,3/13/2019,3/13/2019,D-1180082-11328,Special stock PROD Q D-1180082-11328 1180082C-G1C-T1 of this material does not exist
,1180082C-G1C-T2,PL 1 1/2 x 24 x 23'-8 1/4,HS01,PROD,261,1,EA,1000660569,076,3/13/2019,3/13/2019,D-1180082-11328,Special stock PROD Q D-1180082-11328 1180082C-G1C-T2 of this material does not exist
,1180082C-G1C-T3,PL 1 1/2 x 24 x 23'-8 5/16,HS01,PROD,261,1,EA,1000660569,076,3/13/2019,3/13/2019,D-1180082-11328,Special stock PROD Q D-1180082-11328 1180082C-G1C-T3 of this material does not exist
,1180082C-G1C-W1,PL 5/8 x 69 x 71'-0 3/4,HS01,PROD,261,1,EA,1000660569,076,3/13/2019,3/13/2019,D-1180082-11328,Special stock PROD Q D-1180082-11328 1180082C-G1C-W1 of this material does not exist
,1180082C-G2B-W1,PL 5/8 x 69 x 73'-3 1/4,HS01,PROD,261,1,EA,1000660573,076,3/7/2019,3/7/2019,D-1180082-11246,Special stock PROD Q D-1180082-11246 1180082C-G2B-W1 of this material does not exist
,1180082C-G2C-B1,PL 1 1/2 x 24 x 24'-1 7/16,HS01,PROD,261,1,EA,1000660574,076,3/13/2019,3/13/2019,D-1180082-11328,Special stock PROD Q D-1180082-11328 1180082C-G2C-B1 of this material does not exist
,1180082C-G2C-B2,PL 1 1/2 x 24 x 24'-1 5/8,HS01,PROD,261,1,EA,1000660574,076,3/13/2019,3/13/2019,D-1180082-11328,Special stock PROD Q D-1180082-11328 1180082C-G2C-B2 of this material does not exist
,1180082C-G2C-B3,PL 1 1/2 x 24 x 24'-1 7/16,HS01,PROD,261,1,EA,1000660574,076,3/13/2019,3/13/2019,D-1180082-11328,Special stock PROD Q D-1180082-11328 1180082C-G2C-B3 of this material does not exist
,1180082C-G2C-T1,PL 1 1/2 x 24 x 24'-1 7/16,HS01,PROD,261,1,EA,1000660574,076,3/13/2019,3/13/2019,D-1180082-11328,Special stock PROD Q D-1180082-11328 1180082C-G2C-T1 of this material does not exist
